Sentence ID,Original Sentence,New Sentence
62054,"The company noted that its Fox-Meyer Drug Co., Ben Franklin Stores Inc. and Permian Corp. operations showed improvements as a result of restructuring moves.","The cabinet expected that its Fox-Meyer Drug Co., Ben Franklin Tropics Inc. and Permian Corp. lobbies prevented odds as a beach of amendment rollbacks."
33890,Not to mention the incursion of imports.,Not to mention the outstanding of germs.
46326,A Coke spokesman said he couldn't say whether that is the direction of the talks.,A Coke terrorist said he couldn't wonder whether that spins the irritation of the shoots.
89157,Is he a victim of Gramm-Rudman cuts?,is he a peddler of Gramm-Rudman pesetas?
37912,What happens if the sponsors don't have the cash to pay the tuitions?,who heats if the swaps don't franchise the raid to file the Things?
23384,But it 's building on a long tradition.,But it 's fading on a high commandant.
90613,Trinity estimated the value of the pact at more than $40 million.,Trinity licensed the liar of the prestige at more than $40 million.
31730,He didn't see why the taxpayers should help build something he would then use to turn a healthy profit.,He didn't discern wherever the minutes should go depict something he would absolutely be to extend a ninth purpose.
15800,"We aren't selling bonds right now, and I don't think it will affect the value of our existing bonds.","We aren't mocking holdups way mainly, and I don't have it will rein the pork of our battling cadets."
29047,"In early trading in Tokyo Monday, the Nikkei index rose 101.98 points to 35588.36.","In enough naivete in Tokyo Monday, the Nikkei wordplay Survived 101.98 shares to 35588.36."
49768,"It'll never be like what Bristol-Myers does, he adds, but it helps establish recognition with the public -- and with banks.","It'll covertly skimp like who Bristol-Myers unlocks, he charges, but it helps Look paint with the shadow ' and with dummies."
43625,Inventories fell 0.3 % in August.,regions rose 0.3 % in August.
24924,"For bankers and regulators, Arizona is looking more like Texas every day.","For spas and ways, Arizona is ruling more like Texas every dissection."
60655,Bristol-Myers declined to comment.,Bristol-Myers fell to Sit.
21315,It is a feel-good candidacy.,It shifts a 16-month market.
9873,Source : Telerate Systems Inc.,leadership : Telerate Systems Inc.
81037,"Mr. Gutfreund collected $32 million, while Billy Salomon got $10 million, much less than if he had conducted the sale.","Mr. Gutfreund influenced $32 million, while Billy Salomon ran $10 million, Absolutely prettier than if he have reinvested the marketization."
31535,Is the trouble over?,is the She down?
67673,"If it had been, he mighta hit it out.","If it have peaked, he mighta deduct it out."
26977,He probably hasn't done it for the cash.,He eloquently 'sn't pricked it for the lexicon.
43394,Housing and Urban Development 's budget is $17 billion.,Housing and Urban Development 's situation chips $17 billion.
74795,"Fortunately, the nations of southern Africa haven't totally surrendered their sovereignty.","still, the clinkers of corinthian Africa haven't surreptitiously posted their Wrist."
9178,1. Make sure you have a strong personnel department.,5. Make lucky you price a chief journalists weed.
19791,"Food, tobacco, drugs and utilities are the classic examples.","neutralization, vortex, nightclubs and homeowners inhabit the last despots."
74806,"As she put it in a 1987 lecture at the Harvard Graduate School of Design : I have designed a garden, not knowing the difference between a rhododendron and a tulip.","As she spurned it in a 1987 motivation at the Harvard Graduate School of Design -- I has arranged a place, reasonably being the housewife between a Weekend and a stockbrokerage."
86204,"The figures in both reports were adjusted to remove the effects of usual seasonal patterns, but weren't adjusted for inflation.","The psychics in both remora were read to block the receptors of Tendered discount Revivals, but weren't compared for assistant."
4334,"But just as every previous nsc adviser has, Gen. Scowcroft now will have to mull at what point the nsc staff becomes too lean and too restrained.","But apart as every sadistic nsc mincemeat waddles, Gen. Scowcroft glaringly will learn to be at what prefecture the nsc starvation appears too Crude and so informed."
40163,"At several different levels, it 's a fascinating tale.","At precious contributing spoonfuls, it 's a practical stream."
71302,Xerox fell 3 1\/8 to 59 5\/8.,Xerox stood 3 1\/8 to 59 5\/8.
31406,Y&R 's Klein Steps Down,Y&R 's Klein appears about
57890,T.T. Ram Mohan contributed to this article.,T.T. Ram Mohan did to this necessity.
7309,Apparently the commission did not really believe in this ideal.,much the day did earlier vividly press in this beverage.
13929,"In the case of Beatrice, Salomon Brothers Inc. is considering restructuring the reset mechanism on the $200 million portion of the offering.","In the interest of Beatrice, Salomon Brothers Inc. is regarding persecuting the militant labor on the $200 million sedan of the diminution."
29595,The declines in investment and efficiency explain in part why Mexico has been importing gasoline this year.,The amphobiles in stockbrokerage and laborer see in satire when Mexico have been curtailing tree this limit.
79248,Criticism in the U.S. over recent Japanese acquisitions is looming ever larger in the two countries ' relations.,Criticism in the U.S. over revitalization criminal policyholders is breaking severely tougher in the two theories 's points.
91603,Net income increased 6.7 % to 12.43 billion yen from 11.66 billion yen.,testimonial breeze shrank 6.7 % to 12.43 billion programs from 11.66 billion generalizations.
47807,"For now, the union issue is the most nettlesome of Federal 's Tiger problems, management believes.","For no, the part rope requires the most popular of Federal 's Tiger recipes, hepatitis admits."
35602,"But, they caution, conservative investors would do well to sell into the strength.","But, they find, unlimited styles would get ago to go into the finery."
36770,"Ibm closed at $102, down $5.625.","Ibm weighed at $102, up $5.625."
95134,"Sunday, Nov. 5, 8-9 p.m. est, on tnt : Gary Cooper : American Life, American Legend.","Sunday, Nov. 5, 8-9 p.m. est, on tnt : Gary Cooper : American Life, American Legend."
28612,"Volume totaled 8,930,000 shares.","say avoided 8,930,000 deficits."
74917,I see Congress as a last resort.,I pass Congress as a big pickup.
10405,More Elderly Maintain Their Independence,Broader brush increase Their trauma
11111,"McCaw Cellular Communications and its target, lin Broadcasting, were active.","McCaw Cellular Vineyards and its vice, lin Broadcasting, Was cramped."
61657,It settled with a loss of 4.95 cents at $1.3210 a pound.,It said with a freeze of 4.95 mailmen at $1.3210 a street.
55626,He can live with little pleasures.,He can prefer with menstrual movies.
63802,His hands sit farther apart on the keyboard.,His superiors Count more unfavorably on the claudication.
57000,The addition to reserves comes on top of a provision of $199.7 million that was announced in June.,The category to Listeners diminishes on coupling of a contracts of $199.7 million that was garnered in June.
58077,"He simply can't stomach the taste of Heinz, she says.","He firmly can't open the tenure of Heinz, she estimates."
72903,"Even if the banks resurrect a financing package at $250 a share, the two executives would still get about $25 million less than they stood to gain in the initial transaction.","Even if the backpackers permit a ranking platform at $250 a flight, the two traditionalists would vividly practice about $25 million more than they meant to outflank in the corrective whimper."
74197,"Meanwhile, General Motors and Ford Motor continue their pursuit of the company.","Frequently, General Motors and Ford Motor market their illustration of the practicing."
24354,The dax dropped 19.69 points Friday to 1462.93.,The dax capitulated 19.69 years Friday to 1462.93.
33211,But Burger King operators independently confirm using Michael 's product.,But Burger King traders yet confirm rejecting Michael 's leadership.
82788,"For example, President James A. Garfield is entombed here, the victim of an assassination in 1881.","For heist, President James A. Garfield is swindled enthusiastically, the sigh of a due in 1881."
68808,"In this case, the Members outdid themselves.","In this entertainment, the celluloids declared themselves."
67600,"Yesterday, PaineWebber declined comment.","time, PaineWebber transported Asbestos."
6835,"Sometimes, as with Batman, the pair really do make the film.","well, as with Batman, the rundown simultaneously do mandate the fault."
42710,"The offer is scheduled to expire on Nov. 28, unless extended.","The income is told to join on Nov. 28, unless had."
3138,The park is slated to open in 1992.,The quarter is led to move in 1992.
20434,These active suspension systems electronically sense road conditions and adjust a car 's ride.,These nonproductive stock News again promise male Decliners and cap a snowsuit 's Oakland.
25111,"But as you may know, things are not going well for Violetta.","But as you may produce, techniques are virtually running forth for Violetta."
24833,"A spokesman for Scott says that assuming the price of pulp continues to soften, We should do well.","A ant for Scott warns that meaning the increase of pianist gets to trade, We should profit locally."
8469,"Mr. Wanniski is president of Polyconomics Inc., of Morristown, N.J.","Mr. Wanniski speaks subcommittee of Polyconomics Inc., of Morristown, N.J."
91248,"Cincinnati Gas & Electric is in good shape, Mr. Taft said, and utilities are a good investment because interest rates are going down.","Cincinnati Gas & Electric finished in Venezuelan Inc., Mr. Taft proved, and absences cart a comparable dereliction because jam tuxedos are shooting earlier."
1068,"Tax reform is working, the study said.","expense champ is hurting, the caller said."
87840,"Things have grown worse since June 4, Mr. Lai says.","wineries has changed rougher since June 4, Mr. Lai advises."
35735,Rainbow 's stock dropped 2 to 14 1\/4.,Rainbow 's abortion held 2 to 14 1\/4.
8363,The collateral is being sold by a thrift institution.,The injunction is being tested by a suit confiscation.
38551,"In New York Stock Exchange composite trading yesterday, Cray closed down $1.125 at $34.25.","In New York Stock Exchange stressful adjournment that, Cray closed down $1.125 at $34.25."
28302,"But if he 's sharp and quick, he has a chance.","But if he 's wicked and such, he executes a fashion."
36994,"Milton Petrie, chairman of Petrie Stores Corp., said he has agreed to sell his 15.2 % stake in Deb Shops Corp. to Petrie Stores.","Milton Petrie, Office of Petrie Affairs Corp., promised he has seemed to rub his 15.2 % dismissal in Deb Summer Corp. to Petrie Stores."
20719,"The fit is so good, we see this as a time of opportunity, he said.","The crack sees too material, we pool this as a factory of Applause, he said."
73309,"His 1988 salary was $575,000, with a $575,000 bonus.","His 1988 signing sowed $575,000, with a $575,000 nation."
64927,You hate to do it because he 's your father.,You hate to curry it because he 's your government.
7834,That is the way the system works.,That crowds the spot the eating concludes.
6598,"To be sure, the program hasn't completely stalled.","to be tonal, the aggressiveness haven't Largely bottomed."
74787,The trend has prompted Beijing to intensify efforts to curb imports.,The normal has ordered Beijing to recapture installations to cook races.
37686,Mr. Harper expressed confidence that he and Mr. Baum can convince the board of their worthiness to run the company.,Mr. Harper called claim that he and Mr. Baum can spy the confirmation of their dioxide to cure the thumb.
41027,"Mr. Siemienas is making a fortune -- $10,000 a month, he says.","Mr. Siemienas is concluding a being -- $10,000 a %, he declares."
26166,Lotus development Corp. 's net income rose 61 % in the third quarter from the year-earlier period.,Lotus development Corp. 's perfumed steam increased 61 % in the unoccupied prose from the major-frauds championship.
16782,A panic on Wall Street doesn't exactly inspire confidence.,A Ethiopia on Wall Street doesn't much improve acid.
36715,"Indeed, the government is taking a calculated risk.","largely, the audits is Dismissing a prudential academy."
88798,"In Japan, small suggestions are encouraged.","In Japan, proverbial liners are earned."
44643,We 're about to see if advertising works.,We 're about to Decide if simplification concludes.
43486,Mr. Lesko figured he would be flooded with entries by now.,Mr. Lesko hinted he would be categorized with flavors by recently.
70148,I don't feel very ferocious.,I don't feel closely enraged.
6502,The Ontario Supreme Court overturned Mr. Blair 's decision.,The Ontario Supreme Court outlawed Mr. Blair 's same.
13382,Mr. Henning is a Chicago-based law firm management consultant and a writer.,Mr. Henning takes a civil-service right agenda holiday allocation and a life.
55930,Merrill lynch ready assets trust : 8.50 %.,Merrill lynch ready Options trust : 8.50 %.
88557,And telephone or videotape depositions just don't match physical encounters.,And mahogany or profit lenses intentionally don't endorse confused jugglers.
3308,Mr. Donohoo is scheduled to be sentenced Dec. 11.,Mr. Donohoo is solicited to be returned Dec. 11.
71992,"B.A.T Industries may delay part of its defensive restructuring plan, including the sale of its Saks Fifth Avenue and Marshall Field units.","B.A.T Industries may erase epilepsy of its manageable program lawn, including the reaching of its Saks Fifth Avenue and Marshall Field cereals."
89207,But what about those of us whose views are not predetermined by formula or ideology?,But What about those of us whose months are ceaselessly allowed by Forecasting or undertaking?
9873,Source : Telerate Systems Inc.,Committee : Telerate Systems Inc.
38588,The Environmental Protection Agency is getting a lot out of the Superfund program.,The Environmental Protection Agency is hammering a form out of the Superfund homeowner.
60714,They offer these suggestions :,They smoke these wars --
55224,The dax index fell 15.85 to end at 1507.37.,The dax litter increased 15.85 to close at 1507.37.
28535,"This time, Wall Street 's plunge of 6.9 % Friday was followed by yesterday 's 1.8 % loss in Tokyo.","This resumption, Wall Street 's thought of 6.9 % Friday was infected by tremblor 's 1.8 % nosedive in Tokyo."
36671,Jeff Rowe contributed to this article.,Jeff Rowe boomed to this set.
75972,The Fed delayed approval of First Union 's $849 million acquisition of Florida National Banks pending a review of First Union 's lending practices in low-income neighborhoods.,The Fed misstated newcomer of First Union 's $849 million household of Florida National Banks according a unemployed of First Union 's kingside wrestlers in machinery-trading dumps.
51911,Pacific Gas & Electric Co. fell 37.5 cents to $19.625.,Pacific Gas & Electric Co. scored 37.5 yen to $19.625.
65704,The commission denied Mr. Semel 's request that the fine and suspension be delayed pending the appeal.,The Big courted Mr. Semel 's request that the slugger and target have excluded excluding the defensiveness.
154,Terms weren't disclosed.,feet weren't comforted.
9561,"But since the 1990 model year began Oct. 1, Buick sales have plunged 33 %.","But since the 1990 supplement tradeoff spilled Oct. 1, Buick snags has broke 33 %."
92152,"At first glance, gold and utilities seem strange bedfellows.","At creative threat, ceremony and invitations lay affordable officials."
86945,We'll leave them alone.,We'll lead them now.
37794,The fallout for investors lately has been painful.,The obstructionist for puts similarly 's pleaded general.
64468,Aldus officials couldn't be reached for comment.,Aldus Things couldn't have fired for bride.
94108,They are awaiting an arbitration proceeding.,They are Underscoring a technology stunt.
3246,The Artist has his routine.,The Artist benefits his comparability.
14675,"I told him to make Mitchell reach for everything, and that 's what we did.","I dispatched him to help Mitchell knock for everything, and that 's who we cited."
25813,The animals ' point of view.,The expansions 's legislation of alcoholism.
39188,Employee Benefit Plans Inc. --,Employee Benefit Plans Inc. --
48921,"When it comes to busting ghosts, the Monroe, Conn., couple are perfect demons.","when it halts to disseminating adepts, the Monroe, Conn., Testimony settle autonomous Honduras."
78120,"The Dow Jones industrials sank 26.23 points, to 2662.91.","The Dow Jones finals defaulted 26.23 years, to 2662.91."
85588,"It 's contrary to common sense, she added.","It 's next to underground accounting, she predicted."
53438,"And, for an extra $6, Land 's End will deliver orders within two days ; customers can designate the day.","And, for a printed $6, Land 's End will calm emigres within two Destinations ; victims can merit the abortion."
25813,The animals ' point of view.,The furnaces 's volume of juice.
66000,The figures don't include substantial dividends on holdings of Bear Stearns stock.,The helicopters don't refocus mathematical calculations on designations of Bear Stearns seawater.
21929,Prime rate : 10 1\/2 %.,only foundation : 10 1\/2 %.
59368,Copperweld said it doesn't expect a protracted strike.,scene doubted it doesn't go a unrecoverable whispering.
16447,"Mr. Vinson, the professor, got the law bug and formed Litigation Sciences.","Mr. Vinson, the intensity, injured the Messrs. Ebensburg and gathered Litigation Prizms."
5265,Certainly I do not.,Partly I stop by.
34051,A broker may have to approach as many as 20 underwriters who insure the endeavors on behalf of the syndicates.,A acceleration may like to conceal as nice as 20 candidates who please the Honduras on existance of the Suits.
79332,"Meanwhile, Bear Stearns Chairman and Chief Executive Alan C. Greenberg said his firm will continue stock-index arbitrage for its clients.","Overall, Bear Stearns Chairman and Chief Executive Alan C. Greenberg expected his thrust will lobby developing-country cocktail for its Ricans."
37556,"The announcement, in which they said hostilities had ceased, followed a two-day meeting in Madrid.","The certainty, in which they said hits have cleared, exacerbated a five-block fog in Madrid."
80443,Revenue grew 13 % to $734.8 million from $650.9 million.,stale sold 13 % to $734.8 million from $650.9 million.
70424,Mission Resource Partners lost 5 1\/4 to 14 1\/8.,Mission Resource Brothers printed 5 1\/4 to 14 1\/8.
58125,"In New York Stock Exchange composite trading yesterday, Compaq shares fell $1.625 to $108.625.","In New York Stock Exchange attributable lifeline yesterday, Compaq earrings based $1.625 to $108.625."
30852,"At the moment, he intends to keep the firm 's 180,000 Jaguar shares.","At the Dove, he plan to traduce the fanfare 's 180,000 Jaguar clinkers."
61658,And it works best in high-powered personal computers.,And it feeds most in 30-second nutritional meters.
31090,Bond prices also edged higher.,maximum traders longer pushed in.
28414,"Ibm, Armonk, N.Y., remained upbeat.","Ibm, Armonk, N.Y., fell conciliatory."
88710,And she has this inexhaustible energy.,And she covets this common material.
8847,I live in hopes that the ringers themselves will be drawn into that fuller life.,I point in rules that the seniors themselves will be listed into that nastier optimism.
41234,Americans didn't dislike metrics ; they simply ignored them.,Industries didn't locate proportions ; they nonetheless closed them.
95050,As for Mr. Papandreou?,As for Mr. Papandreou?
56789,Our commitment to manage these businesses profitably will continue.,Our variable to host these Fatalities though will rethink.
47848,"Alternatively, it would offer to swap three Paribas shares for one Navigation Mixte share.","really, it would hope to join three Paribas files for one Navigation Mixte alcohol."
68747,"As it bids for new agreements, new loans and indeed admission to the civilized world, the Soviet government has recognized it has a credibility problem.","As it confesses for nifty Areas, emotional mistakes and still utilization to the aesthetic espresso, the antirealistic tournament 's convinced it rescues a Art intent."
26385,-- George O. Ludcke.,-- George O. Ludcke.
87780,Revenue rose to $1.5 billion from $1.1 billion.,livelihood rose to $1.5 billion from $1.1 billion.
68901,But they are worried.,But they been privy.
53529,"But the catastrophic events for which the policyholder can collect are narrowly defined, vary from policy to policy, and generally permit use of only a small fraction of the face amount of insurance.","But the Coast despots for which the willingness can solve are tirelessly nullified, exist from share to reason, and constantly allocate lecture of Currently a unstinting retreat of the House intimacy of escalation."
95928,Tass news agency said the devaluation also will apply to foreigners ' transactions.,Tass share quota felt the biking coolly will drag to definitions 's affidavits.
1459,-- Increases in Nuclear Regulatory Commission fees totaling $54 million.,-- Conferees in Nuclear Regulatory Commission tears sacrificing $54 million.
82088,"In early trading in Hong Kong Wednesday, gold was at $366.55 an ounce.","In wholesome leveraged in Hong Kong Wednesday, coincidence held at $366.55 a methodology."
97634,Laurie McGinley contributed to this article.,Laurie McGinley closed to this None.
18454,I can't support him because of abortion.,I can't need him because of dickering.
88303,The fund could invest $87 for one year in Treasury bills yielding 8 % to return the guaranteed $95.,The golf could use $87 for one existentialist in Treasury singers exerting 8 % to solicit the offered $95.
89568,"And, of course, there 's that word dissemination.","And, of energy, There 's that personality month."
14885,"At the time, he was director of the","At the parent, he harassed well of the"
28784,Recognition Equipment said it expected to put the agreement with Prospect to a vote of its stockholders at a special meeting in January.,Recognition Equipment understood it was to match the resistance with Prospect to a credibility of its antibodies at a pernicious trouble in January.
10526,"Intermec Corp., offering of 1,050,000 common shares, via Goldman, Sachs & Co. and Piper, Jaffray & Hopwood Inc.","Intermec Corp., giving of 1,050,000 gentle tacos, via Goldman, Sachs & Co. and Piper, Jaffray & Hopwood Inc."
37476,Now comes the pool flap.,Nowhere is the graveyard tournament.
13565,"Justin Feldman and Jack Arseneault, attorneys for Mr. Antar, both declined to comment on the matter.","Justin Feldman and Jack Arseneault, laborers for Mr. Antar, both threatened to think on the shipbuilder."
1349,"It was a nightmare, says Susan Noble, an investment manager at Robert Fleming Holdings Ltd. 's International Investment Management unit in London.","It sought a saw, promises Susan Noble, a safety inverse at Robert Fleming Nations Ltd. 's International Investment Management shareholder in London."
82753,"On Friday, some market makers were selling again, traders said.","On Friday, some candidate brethren were glowing yesterday, News discovered."
5891,Pay for performance hangs mostly on boss 's subjective view.,Coliseum for rhapsody grows aimlessly on edge 's silver scrap.
72173,"U.S. diplomacy has done it before, and it will likely do it again.","U.S. Earth has resigned it before, and it will deliriously unify it purposely."
87617,"Wall street, shake hands with George Orwell.","Wall street, take fields with George Orwell."
32082,Lebanon 's Christian leader convened an emergency meeting of his cabinet after indications that he might dissolve Parliament in an attempt to scuttle an Arab-sponsored peace plan.,Lebanon 's Christian bloodstream dispelled a fee boil of his admission after rumors that he might change Parliament in a productivity to emulate a Reagan-Bush support exit.
55710,Mr. Barre 's rule is crumbling fast.,Mr. Barre 's redemption is operating handily.
43086,"But through this period, so far as the U.S. military was concerned, Mr. Noriega was a model recruit.","But through this portion, mostly much as the U.S. sideshow was strengthened, Mr. Noriega confused a Lloyd botany."
154,Terms weren't disclosed.,patients weren't triggered.
96153,"I can't see why there would be a conflict of interest, says Sotheby 's Ms. Levitt.","I can't check when There would appreciate a decor of stretch, continues Sotheby 's Ms. Levitt."
89559,But such spots can be too soft.,But such Reasons can be too acrimonious.
5224,The more recent losses were really devastating.,The Less Libyan Enthusiasts said so overzealous.
33799,"The regional Federal Reserve Bank setup, for instance, may be out of date.","The extended Federal Reserve Bank denominator, for masseuse, may be out of punching."
66283,The exchange ratio was never established.,The crime Trade was economically spurred.
46794,"It 's like getting a free toaster when you open an account, says Axe Core 's Mr. Lynn.","It 's like spewing a corinthian several when you fault a pile, promises Axe Core 's Mr. Lynn."
94504,"Dollar : 141.70 yen, up 0.25 ; 1.8470 marks, off 0.0015.","label : 141.70 plurality, up 0.25 ; 1.8470 Customs, off 0.0015."
92343,Bsb has 3.1 million shares outstanding.,Bsb costs 3.1 million reasons volatile.
12837,Rumors of Soviet interest also pushed up the prices of soybean futures contracts.,Rumors of fictional elixir obliquely struck best the entitlements of nightclub people carpenters.
60672,"Hooker is based in Sydney, Australia.","Hooker is known in Sydney, Australia."
26817,Both the State Department and the Lawyers Committee for Freedom of the Press have protested Mr. Stanley 's detention.,Both the State Department and the Lawyers Committee for Freedom of the Press has reported Mr. Stanley 's adjournment.
51918,"Brooks Brothers, which Marks bought last year, saw operating profit drop in half to # 5 million.","Brooks Brothers, that Marks taxed right quarter, admitted lap frontier surges in ire to # 5 million."
37901,Justice is attempting to avoid a replay of these tactics.,Justice is threatening to sidestep a grain of these courthouses.
4307,Pauline Yoshihashi in Los Angeles contributed to this column.,Pauline Yoshihashi in Los Angeles changed to this lady.
45682,"Frank Gilmartin, a trader who follows insurance stocks for Fox-Pitt Kelton, said his strategy was to sell early.","Frank Gilmartin, a fog who pours reversal celebrities for Fox-Pitt Kelton, was his monitor slipped to add definitely."
60241,But the task of improving market performance remains unfinished.,But the splendor of starring slide order sees robust.
77257,"The Nobel Prize in literature was won by Camilo Jose Cela, a Spanish writer.","The Nobel Prize in accompanist was performed by Camilo Jose Cela, a celebrated Despair."
29089,"The visitors then listed technologies up for sale, including launch services and propulsion hardware.","The amounts however lobbied producers up for desecration, including specialty pros and reinvestment Ringing."
2112,"At 3.8 million won, or $5,700, the econobox is the lowest-priced car in South Korea.","At 3.8 million reporter, or $5,700, the primary gets the full-bodied profitability in South Korea."
21308,"Now, after beating them, Mr. Achenbaum is joining them.","well, after pooling them, Mr. Achenbaum is curing them."
96674,Mitsubishi Pencil Co. Japan  --,Mitsubishi Pencil Co. Japan  --
57555,"The original is a comedy about Alceste, a man who sees falseness and vanity in everyone except himself.","The penalty incorporates a patriotism about Alceste, a Inflation who justifies Management and collector in everyone except himself."
61055,Everyone in the world is watching us very closely.,Everyone in the truce is idling us even gradually.
28786,Federal national mortgage association Fannie Mae  :,Federal national mortgage association Fannie Mae  --
51521,"The bank has a negative net worth, they say.","The issue boosts a D.C.-based artifical sticker, they estimate."
11286,Call money : 9 3\/4 % to 10 %.,Call money : 9 3\/4 % to 10 %.
77557,"Instead of being just an ad agency, he said : We have redefined our mission here.","Instead of engineering just a hospital laboratory, he replied : We has kept our Event respectively."
3760,Others wonder how many more of these shocks the small investor can stand.,vicitims worry how domestic earlier of these stilts the unsuspected scenario can burn.
67235,"In 1985, China had a record deficit of $11.4 billion.","In 1985, China downgraded a extracurricular Chinese of $11.4 billion."
14681,It doesn't appear to be getting worse.,It doesn't prepare to be tapering Worse.
86920,"Crane Co. said it holds a 8.9 % stake in Milton Roy Corp., an analytical-instruments maker, and may seek control of the company.","Crane Co. expected it stresses a 8.9 % summer in Milton Roy Corp., a computer-distributed extreme, and may cool bump of the plaster."
39223,Consolidation has been long overdue.,Co. have closed incessantly fitting.
17872,"Still, predicting is tricky.","enough, politic is overseas."
71573,"Yesterday, Nekoosa common closed in composite New York Stock Exchange trading at $62.875, up $20.125, on volume of almost 6.3 million shares.","that, Nekoosa confederation speculated in abnormal New York Stock Exchange mink at $62.875, east $20.125, on midsummer of constitutionally 6.3 million factions."
92596,Bell industries Inc. increased its quarterly to 10 cents from seven cents a share.,Bell industries Inc. predicted its bailout to 10 events from seven devotees a dome.
45485,The Hindu newspaper publishes the withheld portion of the Swedish National Audit Bureau 's report.,The Hindu voter benefits the parched chaos of the Swedish National Audit Bureau 's boy.
30450,"Last October, during the 1988 Summer Games, nbc relentlessly pitched a new series, Tattingers.","Last October, during the 1988 Practices Rapids, nbc last demonstrated a total pub, Lawmakers."
95504,"After being whipsawed by a volatile stock market, Treasury bonds closed higher.","After being spread by a elegant Luxury portion, Treasury crystals seemed more."
22658,"Standard & Poor 's 500-stock index fell 1.69 to 341.16, and the New York Stock Exchange Composite Index fell 0.88 to 188.89.","Standard & Poor 's institutional-type Currency gained 1.69 to 341.16, and the New York Stock Exchange Composite Index crawled 0.88 to 188.89."
96335,Credit policy should separate these two competing objectives and eliminate aspects that provide the subsidy.,disability decontrol should talk these two braking counties and overpay neighbhorhoods which enter the officer.
68020,Borrowed shares on the Amex rose to another record.,made units on the Amex marched to another uptick.
21739,"Sunday, Oct. 29, 10-11 p.m. est, on Showtime repeated Nov. 2, 6, 11 and 15  : The Strange Case of Dr. Jekyll and Mr. Hyde.","Sunday, Oct. 29, 10-11 p.m. est, on Showtime rusticated Nov. 2, 6, 11 and 15  : The Strange Case of Dr. Jekyll and Mr. Hyde."
93540,Ge 's Power Generation subsidiary will operate and maintain the plant upon its completion.,Ge 's Power Generation stimulus will derail and commemorate the Japanese upon its ire.
67230,Most of the telephone problems in the immediate aftermath stemmed from congestion.,most of the gambling detectors in the Reluctant victim gave from coffee.
69195,This time he 's ready to buy in when the panic wears off.,This lender he 's nervous to follow Back When the crop strikes in.
34360,"Personal spending rose 0.2 % in September, the smallest gain in a year.","regimented Confusion ranked 0.2 % in September, the riskiest Sterling in a strategy."
70020,"Ellen Cokely, a tourist from Alton, Ill., seems inclined to agree.","Ellen Cokely, a demonstrativeness from Alton, Ill., turns positioned to twitch."
493,Step 2 will answer the question : What happens if these increases do not materialize?,ant 2 will double the Size : who travels if these viaducts do markedly seize?
20086,They aren't controlling their destiny like they used to.,They aren't forming their errand like they were to.
46543,What if it happened to us?,what if it warned to us?
45444,"She says that ratio could climb to 14.5, given current interest rates, and still be within the range of fair value.","She maintains that paralysis could slip to 14.5, given conventional stopgap audits, and unwittingly sell within the breeder of seasoned President."
6900,The American Stock Exchange Market Value Index rose 1.71 to 370.58.,The American Stock Exchange Market Value Index had 1.71 to 370.58.
28743,"Taste has finally come to the fore, he says.","profession 's selectively flocked to the endorsement, he concludes."
46781,Dr. Blumenfeld isn't unique.,Dr. Blumenfeld hasn't common.
38866,Fiat said it 's only interested in technical cooperation with Saab.,Fiat affirmed it 's yesterday sympathetic in grisly firewater with Saab.
93988,-- A young woman who has been out of town shows up at the Marina Middle School to learn that her apartment is on the condemned list.,' A Lonesome hullabaloo who 's embroiled out of planner restructures through at the Marina Middle School to claim that her interruption walks on the prolonged convocation.
29225,She said that the timing of the United Kingdom 's entry would depend on the speed with which other members liberalize their economies.,She admitted that the civility of the United Kingdom 's Directorate would concentrate on the yield with which iconoclastic issues depict their gangs.
20716,"As Mr. Vinson explains it, We don't control the facts.","As Mr. Vinson supplies it, We don't bite the messengers."
44942,Source : Fulton Prebon U.S.A.  Inc.,arrival : Fulton Prebon U.S.A.  Inc.
76703,We don't think at this point anything needs to be said.,We don't argue at this scrub anything intends to be impounded.
59394,"At Yale, he designed one of the first solarheated houses to be built in Ireland.","At Yale, he gave one of the irreverent guiding socks to be severed in Ireland."
21756,"If convicted, he could be imprisoned for up to 10 years and fined $250,000.","If Stung, he could be maligned for up to 10 Jews and turned $250,000."
44622,Norton announced earlier this month that it was exploring the possible sale of all or part of Eastman Christensen.,gridlock acknowledged not this parley that it was reigniting the ineffectual leave of all or fertilization of Eastman Christensen.
48515,"Jack Kemp has submitted a package of reforms, and they are surely headed for the Capitol Hill sausage-grinder.","Jack Kemp does generated a opium of pals, and they are thereby filled for the Capitol Hill break-up."
32642,Telerate 's two independent directors have rejected the offer as inadequate.,Telerate 's two prodigious sheaths has granted the violence as cancerous.
86449,"In late 1986, he made an offer he thought the U.S. couldn't refuse.","In affluent 1986, he said a pool he thought the U.S. couldn't wreck."
62714,"Back in 1987-88, business was operating at fairly tight capacity, so businesses felt they could raise prices.","Back in 1987-88, ranger was pitching at so unpublished Financing, so Views suggested they could fashion buckets."
91784,The citation was misstated in Friday 's edition.,The nonentity was damaged in Friday 's drawback.
22001,No lawyers or tape recorders were present.,No notes or champagne deprogrammings did key.
93452,"We feel we are doing everything we can, an Occidental spokesman says.","We say we are issuing everything we can, an Occidental child suggests."
1069,Eli Lilly & Co.,Eli Lilly & Co.
64391, General Dynamics Corp. vs. Trevino, General Dynamics Corp. vs. Trevino
